pmid	pmcid	doi	journal	year	title	reason_not_readable
34210885		10.1126/science.abi7208	Science	2021	Synthesis of thermally stable SBT and SBS/SBT intergrowth zeolites.	no open full text in Europe PMC
34210879		10.1126/science.abg4503	Science	2021	Toward polymer upcycling-adding value and tackling circularity.	no open full text in Europe PMC
34210873		10.1126/science.abi9010	Science	2021	A binding global agreement to address the life cycle of plastics.	no open full text in Europe PMC
34437123		10.1126/science.aba5010	Science	2021	Design and applications of surfaces that control the accretion of matter.	no open full text in Europe PMC
34437117		10.1126/science.abf8966	Science	2021	Thickness and structure of the martian crust from InSight seismic data.	no open full text in Europe PMC
34326237		10.1126/science.abf6582	Science	2021	lncRNA <i>SLERT</i> controls phase separation of FC/DFCs to facilitate Pol I transcription.	no open full text in Europe PMC
34326224		10.1126/science.abg7113	Science	2021	The road to addressing Long Covid.	no open full text in Europe PMC
34326218		10.1126/science.373.6554.480	Science	2021	A lighter burden.	no open full text in Europe PMC
34326212		10.1126/science.373.6554.472	Science	2021	News at a glance.	no open full text in Europe PMC
34244414		10.1126/science.abg7894	Science	2021	Stable and selective catalysts for propane dehydrogenation operating at thermodynamic limit.	no open full text in Europe PMC
34244384		10.1126/science.abf6202	Science	2021	Mapping the cellular origin and early evolution of leukemia in Down syndrome.	no open full text in Europe PMC
34210888		10.1126/science.abg1765	Science	2021	Crystal structure of a key enzyme for anaerobic ethane activation.	no open full text in Europe PMC
34210882		10.1126/science.abh3551	Science	2021	Monolithic optical microlithography of high-density elastic circuits.	no open full text in Europe PMC
34210876		10.1126/science.abb0354	Science	2021	Plastics in the Earth system.	no open full text in Europe PMC
34210870		10.1126/science.abj9099	Science	2021	A devil's bargain.	no open full text in Europe PMC
34437155		10.1126/science.abc1966	Science	2021	Rank-dependent social inheritance determines social network structure in spotted hyenas.	no open full text in Europe PMC
34437119		10.1126/science.abi9193	Science	2021	Inhibited nonradiative decay at all exciton densities in monolayer semiconductors.	no open full text in Europe PMC
34437107		10.1126/science.abf0711	Science	2021	Experimental jurisprudence.	no open full text in Europe PMC
34437101		10.1126/science.373.6553.380	Science	2021	A troubled calculus.	no open full text in Europe PMC
34326244		10.1126/science.373.6554.594	Science	2021	Returning from a COVID detour.	no open full text in Europe PMC
34244411		10.1126/science.abf2320	Science	2021	The life span of fault-crossing channels.	no open full text in Europe PMC
34244392		10.1126/science.373.6551.148	Science	2021	The ghosts in the museum.	no open full text in Europe PMC
34210884		10.1126/science.abh2076	Science	2021	Laser soliton microcombs heterogeneously integrated on silicon.	no open full text in Europe PMC
34210878		10.1126/science.abg5433	Science	2021	The global threat from plastic pollution.	no open full text in Europe PMC
34210872		10.1126/science.373.6550.40	Science	2021	When plastics are precious.	no open full text in Europe PMC
34437152		10.1126/science.abh2741	Science	2021	Determinants of crystal structure transformation of ionic nanocrystals in cation exchange reactions.	no open full text in Europe PMC
34437128		10.1126/science.373.6552.260	Science	2021	News at a glance.	no open full text in Europe PMC
34437122		10.1126/science.acx8820	Science	2021	For those we've lost.	no open full text in Europe PMC
34437116		10.1126/science.abf2966	Science	2021	Upper mantle structure of Mars from InSight seismic data.	no open full text in Europe PMC
34437110		10.1126/science.abk0608	Science	2021	Ei-ichi Negishi (1935-2021).	no open full text in Europe PMC
34326241		10.1126/science.abi7803	Science	2021	Linked Weyl surfaces and Weyl arcs in photonic metamaterials.	no open full text in Europe PMC
34326235		10.1126/science.abb6396	Science	2021	Horizontally transmitted parasitoid killing factor shapes insect defense to parasitoids.	no open full text in Europe PMC
34326230		10.1126/science.abk0256	Science	2021	A century of progress.	no open full text in Europe PMC
34244419		10.1126/science.373.6551.250	Science	2021	Standing my ground.	no open full text in Europe PMC
34244413		10.1126/science.abd7726	Science	2021	Magnetic excitations in infinite-layer nickelates.	no open full text in Europe PMC
34244408		10.1126/science.abh3754	Science	2021	Elastic ice microfibers.	no open full text in Europe PMC
34244401		10.1126/science.abj9824	Science	2021	Richard Ernst (1933-2021).	no open full text in Europe PMC
34244383		10.1126/science.abd0336	Science	2021	Manipulating matter by strong coupling to vacuum fields.	no open full text in Europe PMC
34210881		10.1126/science.abf1513	Science	2021	Nontopological zero-bias peaks in full-shell nanowires induced by flux-tunable Andreev states.	no open full text in Europe PMC
34210875		10.1126/science.abj3476	Science	2021	Achieving a circular bioeconomy for plastics.	no open full text in Europe PMC
34210856		10.1126/science.373.6550.8	Science	2021	News at a glance.	no open full text in Europe PMC
34437157		10.1126/science.373.6552.358	Science	2021	A pivotal moment.	no open full text in Europe PMC
34437121		10.1126/science.abe7808	Science	2021	Innovation and geographic spread of a complex foraging culture in an urban parrot.	no open full text in Europe PMC
34437115		10.1126/science.abf0345	Science	2021	Coherent manipulation of an Andreev spin qubit.	no open full text in Europe PMC
34437109		10.1126/science.abg9857	Science	2021	Scent of a vaccine.	no open full text in Europe PMC
34326240		10.1126/science.aay5551	Science	2021	Half-integer quantized anomalous thermal Hall effect in the Kitaev material candidate α-RuCl<sub>3</sub>.	no open full text in Europe PMC
34326234		10.1126/science.abg4502	Science	2021	Type 1 diabetes glycemic management: Insulin therapy, glucose monitoring, and automation.	no open full text in Europe PMC
34326210		10.1126/science.abc8479	Science	2021	Counteracting age-related VEGF signaling insufficiency promotes healthy aging and extends life span.	no open full text in Europe PMC
34244412		10.1126/science.abi7609	Science	2021	Flyby reaction trajectories: Chemical dynamics under extrinsic force.	no open full text in Europe PMC
34244406		10.1126/science.abi9353	Science	2021	Can microbes combat neurodegeneration?	no open full text in Europe PMC
34244400		10.1126/science.abg0842	Science	2021	Networks of SARS-CoV-2 transmission.	no open full text in Europe PMC
34210886		10.1126/science.abe0290	Science	2021	The missing ocean plastic sink: Gone with the rivers.	no open full text in Europe PMC
34210880		10.1126/science.abf5273	Science	2021	Astrocytes close the mouse critical period for visual plasticity.	no open full text in Europe PMC
34210874		10.1126/science.abj1003	Science	2021	The myth of historical bio-based plastics.	no open full text in Europe PMC
34210862		10.1126/science.373.6550.17	Science	2021	A voice for the river.	no open full text in Europe PMC
34210850		10.1126/science.abh0556	Science	2021	Nurse cell--derived small RNAs define paternal epigenetic inheritance in &lt;i&gt;Arabidopsis&lt;/i&gt;.	no open full text in Europe PMC
34437124		10.1126/science.abe0237	Science	2021	Generation of ovarian follicles from mouse pluripotent stem cells.	no open full text in Europe PMC
34437118		10.1126/science.abi7730	Science	2021	Seismic detection of the martian core.	no open full text in Europe PMC
34326243		10.1126/science.abe6310	Science	2021	Plant PIEZO homologs modulate vacuole morphology during tip growth.	no open full text in Europe PMC
34326231		10.1126/science.abi4742	Science	2021	Preventing type 1 diabetes in childhood.	no open full text in Europe PMC
34326219		10.1126/science.abj4216	Science	2021	Human-wildlife conflict under climate change.	no open full text in Europe PMC
34244415		10.1126/science.abf4557	Science	2021	Skeletal muscle thermogenesis enables aquatic life in the smallest marine mammal.	no open full text in Europe PMC
34244409		10.1126/science.abg5999	Science	2021	Cauliflower fractal forms arise from perturbations of floral gene networks.	no open full text in Europe PMC
34210889		10.1126/science.373.6550.126	Science	2021	Embracing my roots.	no open full text in Europe PMC
34210883		10.1126/science.abg8790	Science	2021	Single-molecule laser nanospectroscopy with micro-electron volt energy resolution.	no open full text in Europe PMC
34210877		10.1126/science.abh0945	Science	2021	Plastic ingestion as an evolutionary trap: Toward a holistic understanding.	no open full text in Europe PMC
34210871		10.1126/science.373.6550.36	Science	2021	The plastic eaters.	no open full text in Europe PMC
34244402		10.1126/science.abj8547	Science	2021	ARPA-H: Accelerating biomedical breakthroughs.	no open full text in Europe PMC
34112727		10.1126/science.abe8177	Science	2021	Interfacial ferroelectricity by van der Waals sliding.	no open full text in Europe PMC
34112725		10.1126/science.abh4455	Science	2021	A massive rock and ice avalanche caused the 2021 disaster at Chamoli, Indian Himalaya.	no open full text in Europe PMC
34112678		10.1126/science.abh1806	Science	2021	Human-food feedback in tropical forests.	no open full text in Europe PMC
34112726		10.1126/science.abf3668	Science	2021	Glaciohydrology of the Himalaya-Karakoram.	no open full text in Europe PMC
34140390		10.1126/science.372.6548.1358	Science	2021	In case of death.	no open full text in Europe PMC
34140383		10.1126/science.abh1894	Science	2021	Reframing strategic, managed retreat for transformative climate adaptation.	no open full text in Europe PMC
34140377		10.1126/science.abi9209	Science	2021	Out of harm's way.	no open full text in Europe PMC
34112688		10.1126/science.abb4348	Science	2021	Cell size controlled in plants using DNA content as an internal scale.	no open full text in Europe PMC
34083485		10.1126/science.abg6582	Science	2021	CO<sub>2</sub> electrolysis to multicarbon products in strong acid.	no open full text in Europe PMC
34083462		10.1126/science.abc7397	Science	2021	The first 5 years of gravitational-wave astrophysics.	no open full text in Europe PMC
34140387		10.1126/science.abf6271	Science	2021	Transition to marine ice cliff instability controlled by ice thickness gradients and velocity.	no open full text in Europe PMC
34140380		10.1126/science.abh4283	Science	2021	Addressing the human cost in a changing climate.	no open full text in Europe PMC
34140356		10.1126/science.aay1513	Science	2021	Echolocation in soft-furred tree mice.	no open full text in Europe PMC
34112691		10.1126/science.abg8102	Science	2021	Observation of a prethermal discrete time crystal.	no open full text in Europe PMC
