pmcid	pmid	doi	journal	year	title	n_oss_packages	packages	pipeline
PMC11551467	39475646	10.1073/pnas.2414963121	PNAS	2024	Maternal genetic variants in kinesin motor domains prematurely increase egg aneuploidy.	3	BWA; GATK; ImageJ	alignment/mapping [BWA, GATK v3.8] -> variant calling [BWA, GATK v3.8] -> stage not stated [ImageJ]
PMC11572930	39495924	10.1073/pnas.2307953121	PNAS	2024	The role of astrocytes in depression, its prevention, and treatment by targeting astroglial gliotransmitter release.	1	VMD	stage not stated [VMD]
PMC11572961	39495925	10.1073/pnas.2317861121	PNAS	2024	Apurinic/Apyrimidinic Endodeoxyribonuclease 1 modulates RNA G-quadruplex folding of miR-92b and controls its expression in cancer cells.	2	ImageJ; UCSF Chimera	stage not stated [ImageJ, UCSF Chimera]
PMC11572963	39499630	10.1073/pnas.2404091121	PNAS	2024	Deciphering the RNA-binding protein network during endosomal mRNA transport.	1	AlphaFold	stage not stated [AlphaFold]
PMC11572968	39495922	10.1073/pnas.2317865121	PNAS	2024	Selective 8-oxo-rG stalling occurs in the catalytic core of polynucleotide phosphorylase (PNPase) during degradation.	1	ChimeraX	visualisation [ChimeraX]
PMC11572969	39503885	10.1073/pnas.2405020121	PNAS	2024	Dilated cardiomyopathy-associated skeletal muscle actin (ACTA1) mutation R256H disrupts actin structure and function and causes cardiomyocyte hypocontractility.	4	ImageJ; MDAnalysis; NAMD; PyMOL	simulation/modelling [NAMD v3.0] -> stage not stated [ImageJ, MDAnalysis, PyMOL]
PMC11572971	39508766	10.1073/pnas.2400906121	PNAS	2024	Characterization of the enzyme for 5-hydroxymethyluridine production and its role in silencing transposable elements in dinoflagellates.	7	Bowtie2; DESeq2; HOMER; STAR; Trim Galore; deepTools; featureCounts	read trimming [Trim Galore v0.6.7] -> alignment/mapping [Bowtie2 v2.2.5, HOMER, STAR v2.7.10a] -> quantification [HOMER] -> differential/statistical testing [DESeq2 v1.40.2] -> stage not stated [deepTools v3.5.5, featureCounts v1.5.3]
PMC11572972	39495929	10.1073/pnas.2221623121	PNAS	2024	V1 neurons are tuned to perceptual borders in natural scenes.	1	FSL	stage not stated [FSL]
PMC11572977	39503887	10.1073/pnas.2321501121	PNAS	2024	Cholinergic regulation of dendritic Ca&lt;sup&gt;2+&lt;/sup&gt; spikes controls firing mode of hippocampal CA3 pyramidal neurons.	3	ImageJ; Python; scikit-learn	dimensionality reduction/clustering [Python, scikit-learn] -> stage not stated [ImageJ]
PMC11572979	39495923	10.1073/pnas.2405671121	PNAS	2024	A conserved juxtamembrane motif in plant NFR5 receptors is essential for root nodule symbiosis.	3	Coot; PHENIX; PyMOL	structure determination [Coot] -> visualisation [PyMOL] -> stage not stated [PHENIX]
PMC11573498	39467153	10.1073/pnas.2410335121	PNAS	2024	The effects of Mid-Holocene foragers on the European oyster in Denmark.	1	R	stage not stated [R]
PMC11573500	39495916	10.1073/pnas.2409049121	PNAS	2024	The structures of protein kinase A in complex with CFTR: Mechanisms of phosphorylation and noncatalytic activation.	7	AlphaFold; ChimeraX; ImageJ; MotionCor2; PHENIX; RELION; UCSF Chimera	structure determination [PHENIX, RELION v4.0] -> visualisation [ChimeraX] -> stage not stated [AlphaFold, ImageJ, MotionCor2, UCSF Chimera]
PMC11573504	39514317	10.1073/pnas.2413673121	PNAS	2024	Challenging a decades-old paradigm: ProB and ProA do not channel the unstable intermediate in proline synthesis after all.	1	AlphaFold	stage not stated [AlphaFold]
PMC11573522	39499641	10.1073/pnas.2322759121	PNAS	2024	VEGF inhibition increases expression of HIF-regulated angiogenic genes by the RPE limiting the response of wet AMD eyes to aflibercept.	1	ImageJ	stage not stated [ImageJ]
PMC11573545	39499640	10.1073/pnas.2414865121	PNAS	2024	CTCF-dependent insulation of &lt;i&gt;Hoxb13&lt;/i&gt; and the heterochronic control of tail length.	12	BEDTools; Bowtie2; Cutadapt; DESeq2; Picard; R; SAMtools; STAR; Seurat; UMAP; ggpubr; minimap2	read trimming [Bowtie2 v2.4.5, Cutadapt v4.1, STAR v2.7.10a] -> alignment/mapping [Bowtie2 v2.4.5, SAMtools v1.16.1, STAR v2.7.10a, minimap2 v2.28] -> dimensionality reduction/clustering [UMAP] -> differential/statistical testing [DESeq2 v1.38.0] -> stage not stated [BEDTools v2.30.0, Picard, R, Seurat v4.3, ggpubr]
PMC11573572	39514311	10.1073/pnas.2413216121	PNAS	2024	Mineral-associated organic matter is heterogeneous and structured by hydrophobic, charged, and polar interactions.	2	GROMACS; RDKit	dimensionality reduction/clustering [GROMACS v2022.4, RDKit] -> simulation/modelling [GROMACS v2022.4]
PMC11573590	39514307	10.1073/pnas.2415548121	PNAS	2024	A conserved mechanism couples cytosolic domain movements to pore gating in the TRPM2 channel.	2	Coot; PHENIX	structure determination [Coot, PHENIX]
PMC11573623	39495913	10.1073/pnas.2413373121	PNAS	2024	Path dependence, stigmergy, and memetic reification in the formation of the 27 Club myth.	2	R; brms	differential/statistical testing [R, brms]
PMC11573628	39503890	10.1073/pnas.2409345121	PNAS	2024	Secondary thalamic dysfunction underlies abnormal large-scale neural dynamics in chronic stroke.	3	FSL; FreeSurfer; lme4	registration [FSL] -> differential/statistical testing [lme4 v1.1] -> stage not stated [FreeSurfer]
PMC11573629	39499633	10.1073/pnas.2412642121	PNAS	2024	Quorum sensing orchestrates parallel cell death pathways in &lt;i&gt;Vibrio cholerae&lt;/i&gt; via Type 6 secretion-dependent and -independent mechanisms.	2	ImageJ; ggplot2	quantification [ggplot2] -> visualisation [ggplot2] -> stage not stated [ImageJ]
PMC11573637	39514315	10.1073/pnas.2408939121	PNAS	2024	Lamination-based organoid spatially resolved transcriptomics technique for primary lung and liver organoid characterization.	1	ImageJ	stage not stated [ImageJ]
PMC11573639	39499639	10.1073/pnas.2408366121	PNAS	2024	Identifying and controlling the order parameter for ultrafast photoinduced phase transitions in thermosalient materials.	3	LAMMPS; PLUMED; VMD	dimensionality reduction/clustering [PLUMED] -> simulation/modelling [LAMMPS, PLUMED] -> stage not stated [VMD]
PMC11573640	39514319	10.1073/pnas.2405719121	PNAS	2024	Microbial metabolism disrupts cytokine activity to impact host immune response.	1	ImageJ	stage not stated [ImageJ]
PMC11573648	39503889	10.1073/pnas.2412221121	PNAS	2024	Extensive import of nucleus-encoded tRNAs into chloroplasts of the photosynthetic lycophyte, &lt;i&gt;Selaginella kraussiana&lt;/i&gt;.	1	DESeq2	stage not stated [DESeq2]
PMC11573658	39514309	10.1073/pnas.2416602121	PNAS	2024	Architecture of the &lt;i&gt;Toxoplasma gondii&lt;/i&gt; apical polar ring and its role in gliding motility and invasion.	1	ImageJ	stage not stated [ImageJ]
PMC11573666	39499634	10.1073/pnas.2404203121	PNAS	2024	Spatiotemporal transcriptomic map of glial cell response in a mouse model of acute brain ischemia.	3	Metascape; Seurat; UMAP	dimensionality reduction/clustering [UMAP] -> stage not stated [Metascape, Seurat]
PMC11573668	39495914	10.1073/pnas.2407728121	PNAS	2024	Structural determinants of protein kinase A essential for CFTR channel activation.	1	ImageJ	stage not stated [ImageJ]
PMC11573670	39514314	10.1073/pnas.2418037121	PNAS	2024	A newborn F-box gene blocks gene flow by selectively degrading phosphoglucomutase in species hybrids.	1	AlphaFold	stage not stated [AlphaFold]
PMC11573671	39503891	10.1073/pnas.2406555121	PNAS	2024	Bioenergetic suppression by redox-active metabolites promotes antibiotic tolerance in &lt;i&gt;Pseudomonas aeruginosa&lt;/i&gt;.	4	ImageJ; NumPy; Python; SciPy	stage not stated [ImageJ v1.52, NumPy v1.24.3, Python v3.8.17, SciPy v1.9.3]
PMC11573672	39508769	10.1073/pnas.2407731121	PNAS	2024	Analysis of the structure and interactions of the SARS-CoV-2 ORF7b accessory protein.	2	AlphaFold; ChimeraX	stage not stated [AlphaFold, ChimeraX]
PMC11573676	39495918	10.1073/pnas.2410909121	PNAS	2024	Identification and characterization of the lipoprotein &lt;i&gt;N&lt;/i&gt;-acyltransferase in &lt;i&gt;Bacteroides&lt;/i&gt;.	3	AlphaFold; CellProfiler; eggNOG	alignment/mapping [AlphaFold] -> stage not stated [CellProfiler, eggNOG]
PMC11573679	39514308	10.1073/pnas.2416281121	PNAS	2024	Ecological restoration enhances dryland carbon stock by reducing surface soil carbon loss due to wind erosion.	3	R; lavaan; metafor	stage not stated [R, lavaan, metafor]
PMC11573681	39514318	10.1073/pnas.2407096121	PNAS	2024	DeSide: A unified deep learning approach for cellular deconvolution of tumor microenvironment.	4	GSEA; Python; TensorFlow; UMAP	dimensionality reduction/clustering [UMAP] -> visualisation [UMAP] -> stage not stated [GSEA, Python, TensorFlow]
PMC11588045	39527741	10.1073/pnas.2413764121	PNAS	2024	Interdisciplinary insights into the cultural and chronological context of chili pepper (&lt;i&gt;Capsicum annuum&lt;/i&gt; var. &lt;i&gt;annuum&lt;/i&gt; L.) domestication in Mexico.	1	R	stage not stated [R]
PMC11588047	39527744	10.1073/pnas.2411421121	PNAS	2024	Homeotic and nonhomeotic patterns in the tetrapod vertebral formula.	6	BLAST; BUSCO; Bowtie2; SAMtools; SciPy; phytools	alignment/mapping [Bowtie2, SAMtools] -> stage not stated [BLAST, BUSCO, SciPy, phytools]
PMC11588049	39531499	10.1073/pnas.2402121121	PNAS	2024	&lt;i&gt;Samd7&lt;/i&gt; represses short-wavelength cone genes to preserve long-wavelength cone and rod photoreceptor identity.	2	DESeq2; UMAP	normalisation [DESeq2] -> dimensionality reduction/clustering [UMAP]
PMC11588051	39541347	10.1073/pnas.2413737121	PNAS	2024	The glucocorticoid receptor potentiates aldosterone-induced transcription by the mineralocorticoid receptor.	6	Bowtie2; Cutadapt; DESeq2; HOMER; SAMtools; STAR	quality control [Cutadapt v1.18] -> read trimming [Cutadapt v1.18] -> alignment/mapping [Bowtie2, STAR v2.70] -> normalisation [DESeq2] -> stage not stated [HOMER, SAMtools]
PMC11588055	39546563	10.1073/pnas.2311714121	PNAS	2024	Predecisional information search adaptively reduces three types of uncertainty.	1	Stan	stage not stated [Stan]
PMC11588058	39536084	10.1073/pnas.2405534121	PNAS	2024	CD47 and thrombospondin-1 contribute to immune evasion by &lt;i&gt;Porphyromonas gingivalis&lt;/i&gt;.	1	ImageJ	stage not stated [ImageJ]
PMC11588059	39541357	10.1073/pnas.2402818121	PNAS	2024	Cotranslational molecular condensation of cochaperones and assembly factors facilitates axonemal dynein biogenesis.	1	ImageJ	stage not stated [ImageJ]
PMC11588061	39527745	10.1073/pnas.2410996121	PNAS	2024	Cell type-specific gene therapy confers protection against motor neuron disease caused by a TFG variant.	1	ImageJ	stage not stated [ImageJ]
PMC11588064	39531492	10.1073/pnas.2412780121	PNAS	2024	Inhibition mechanism of potential antituberculosis compound lansoprazole sulfide.	4	Coot; NAMD; PHENIX; VMD	simulation/modelling [NAMD v2.12, VMD] -> structure determination [Coot, PHENIX]
PMC11588065	39541348	10.1073/pnas.2404927121	PNAS	2024	Monocytes give rise to Langerhans cells that preferentially migrate to lymph nodes at steady state.	3	ImageJ; Seurat; UMAP	dimensionality reduction/clustering [UMAP] -> stage not stated [ImageJ v1.54, Seurat v5.0.1]
PMC11588066	39541349	10.1073/pnas.2410331121	PNAS	2024	TARGET-seq: Linking single-cell transcriptomics of human dopaminergic neurons with their target specificity.	11	GSEA; Harmony; ImageJ; R; SAMtools; STAR; Seurat; Slingshot; UMAP; clusterProfiler; fgsea	alignment/mapping [STAR] -> dimensionality reduction/clustering [GSEA, Harmony, Slingshot, UMAP, clusterProfiler, fgsea] -> simulation/modelling [Slingshot] -> structure determination [Slingshot] -> visualisation [Harmony] -> stage not stated [ImageJ v2.14.0, R v4.2.1, SAMtools, Seurat v4.3]
PMC11588072	39541354	10.1073/pnas.2414501121	PNAS	2024	Mediator kinase inhibitors suppress triple-negative breast cancer growth and extend tumor suppression by mTOR and AKT inhibitors.	1	GSEA	differential/statistical testing [GSEA]
PMC11588074	39531500	10.1073/pnas.2409329121	PNAS	2024	Susceptibility to online misinformation: A systematic meta-analysis of demographic and psychological factors.	2	R; brms	differential/statistical testing [brms] -> stage not stated [R]
PMC11588079	39546572	10.1073/pnas.2411725121	PNAS	2024	Light-regulated chloroplast morphodynamics in a single-celled dinoflagellate.	2	NetworkX; scikit-image	dimensionality reduction/clustering [NetworkX] -> stage not stated [scikit-image]
PMC11588080	39546567	10.1073/pnas.2411434121	PNAS	2024	Modeling extrahepatic hepatitis E virus infection in induced human primary neurons.	6	CellProfiler; ComplexHeatmap; ImageJ; Seurat; ggplot2; tidyverse	differential/statistical testing [ComplexHeatmap, Seurat, ggplot2, tidyverse] -> visualisation [ComplexHeatmap, Seurat, ggplot2, tidyverse] -> stage not stated [CellProfiler, ImageJ]
PMC11588082	39527733	10.1073/pnas.2412542121	PNAS	2024	Targeted engineering of camelina and pennycress seeds for ultrahigh accumulation of acetyl-TAG.	1	ImageJ	stage not stated [ImageJ]
PMC11588085	39546568	10.1073/pnas.2418096121	PNAS	2024	Loss of XIST lncRNA unlocks stemness and cellular plasticity in ovarian cancer.	2	GSEA; UMAP	dimensionality reduction/clustering [UMAP] -> stage not stated [GSEA]
PMC11588091	39541350	10.1073/pnas.2322687121	PNAS	2024	BIFROST: A method for registering diverse imaging datasets of the &lt;i&gt;Drosophila&lt;/i&gt; brain.	5	ANTs; ImageJ; Jupyter; Snakemake; scikit-image	alignment/mapping [scikit-image] -> registration [ANTs, ImageJ] -> visualisation [Jupyter] -> stage not stated [Snakemake]
PMC11588092	39541344	10.1073/pnas.2405015121	PNAS	2024	Microtubule poleward flux as a target for modifying chromosome segregation errors.	3	Fiji; ImageJ; R	quantification [R] -> differential/statistical testing [R] -> stage not stated [Fiji, ImageJ]
PMC11588093	39527734	10.1073/pnas.2412997121	PNAS	2024	MurA-catalyzed synthesis of 5-enolpyruvylshikimate-3-phosphate confers glyphosate tolerance in bryophytes.	4	AlphaFold; BLAST; ChimeraX; MAFFT	alignment/mapping [MAFFT] -> visualisation [MAFFT] -> stage not stated [AlphaFold, BLAST, ChimeraX]
PMC11588094	39503848	10.1073/pnas.2416091121	PNAS	2024	Mismatch between lab-generated and field-evolved resistance to transgenic Bt crops in &lt;i&gt;Helicoverpa zea&lt;/i&gt;.	11	BCFtools; BWA; Picard; R; SAMtools; SnpEff; VCFtools; VarScan; deepTools; ggplot2; pheatmap	read trimming [BWA, SAMtools] -> alignment/mapping [BWA, Picard, SAMtools, VarScan] -> variant calling [VarScan] -> normalisation [deepTools] -> dimensionality reduction/clustering [R] -> visualisation [ggplot2] -> stage not stated [BCFtools, SnpEff, VCFtools, pheatmap]
PMC11588097	39531491	10.1073/pnas.2403322121	PNAS	2024	Implantable 3D printed hydrogels with intrinsic channels for liver tissue engineering.	3	GSEA; STAR; Trimmomatic	read trimming [STAR, Trimmomatic v0.36] -> alignment/mapping [STAR] -> stage not stated [GSEA]
PMC11588098	39536081	10.1073/pnas.2416656121	PNAS	2024	Distinct evolutionary trajectories following loss of RNA interference in &lt;i&gt;Cryptococcus neoformans&lt;/i&gt;.	1	BLAST	stage not stated [BLAST]
PMC11588099	39531493	10.1073/pnas.2409943121	PNAS	2024	Fitness consequences of structural variation inferred from a House Finch pangenome.	5	BCFtools; BUSCO; PLINK; RepeatMasker; hifiasm	variant calling [BUSCO, hifiasm] -> stage not stated [BCFtools, PLINK, RepeatMasker]
PMC11588119	39541356	10.1073/pnas.2410840121	PNAS	2024	Osmotic and phoretic competition explains chemotaxic assembly and sorting.	1	Python	simulation/modelling [Python]
PMC11588121	39527742	10.1073/pnas.2409790121	PNAS	2024	Subchronic elevation in ambient temperature drives alterations to the sperm epigenome and accelerates early embryonic development in mice.	1	DESeq2	stage not stated [DESeq2]
PMC11588124	39531494	10.1073/pnas.2408223121	PNAS	2024	Origins of synergy in multilipid lubrication.	1	GROMACS	stage not stated [GROMACS]
PMC11588128	39541355	10.1073/pnas.2412120121	PNAS	2024	Augmenting antitumor efficacy of Th17-derived Th1 cells through IFN-γ-induced type I interferon response network via IRF7.	4	GSEA; GSVA; Seurat; UMAP	dimensionality reduction/clustering [Seurat, UMAP] -> stage not stated [GSEA, GSVA]
PMC11588129	39503847	10.1073/pnas.2414187121	PNAS	2024	Cytosolic &lt;i&gt;N6AMT1-&lt;/i&gt;dependent translation supports mitochondrial RNA processing.	10	Bowtie2; CellProfiler; Cutadapt; DESeq2; GSEA; HISAT2; ImageJ; R; RepeatMasker; pheatmap	alignment/mapping [Bowtie2, HISAT2, RepeatMasker] -> quantification [CellProfiler, ImageJ v1.53] -> dimensionality reduction/clustering [pheatmap] -> visualisation [pheatmap] -> stage not stated [Cutadapt, DESeq2, GSEA, R v4.3.1]
PMC11588130	39531490	10.1073/pnas.2317596121	PNAS	2024	The dichotomous roles of microbial-modified bile acids 7-oxo-DCA and isoDCA in intestinal tumorigenesis.	1	R	stage not stated [R v4.1]
PMC11588133	39536082	10.1073/pnas.2405265121	PNAS	2024	REGγ is essential to maintain bone homeostasis by degrading TRAF6, preventing osteoporosis.	1	ImageJ	quantification [ImageJ]
